NAME,FILE,STACKED_FILE,DIR,EXTRACT_STAT,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MIN,MAX,MED,AMEAN,GMEAN,STD
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202207,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202208,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,MAB,4883,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202208,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202208,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202209,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202209,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202209,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,MAB,4883,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202210,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202210,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,MAB,4883,0,,,,,,
,,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/MM_202201_202212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-CHLOR_A-CCI-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/OCCCI/V6.0/L3B4/STACKED_STATS/CHLOR_A-CCI/,MEAN,L3B4,OCCCI,CHLOR_A,CCI,M_202210,M,STACKED_STATS,mg m^-3,1670265720,1670364645,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
