NAME,FILE,STACKED_FILE,DIR,EXTRACT_STAT,MAP,SENSOR,PROD,ALG,PERIOD,PERIOD_CODE,MATH,UNITS,MTIME_FILE,MTIME_SUBAREA,REGION,SUBAREA,N_SUBAREA,N,MIN,MAX,MED,AMEAN,GMEAN,STD
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202204,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202204,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202205,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202205,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,MAB,4883,326,0.02468378841876984,2.063018560409546,0.8159315586090088,0.8309702925338336,0.7709164210361998,0.2944816789970723
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202205,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202206,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202206,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202206,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,MAB,4883,330,0.7772809863090515,2.404445886611938,1.127380847930908,1.178637365861372,1.159763584038137,0.2263019639160513
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202207,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,MAB,4883,330,0.4641434252262115,2.688016414642334,0.9318664073944092,1.002489491303762,0.9342660760296245,0.4103946240234417
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202207,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202207,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202208,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,MAB,4883,330,0.3795916438102722,2.754587411880493,0.6934010386466980,0.8469943704930218,0.7588107680234659,0.4698310789265968
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202208,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202208,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202209,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GB,2727,0,,,,,,
MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/MM_202201_202212-GLOBCOLOUR-R2019-L3B4-RI_SOUND_SUBSET-PXY_1_37481-CHLOR_A-GSM-STACKED_STATS.SAV,/Users/kimberly.hyde/nadata/DATASETS/GLOBCOLOUR/L3B4/STACKED_STATS/CHLOR_A-GSM/,MEAN,L3B4,GLOBCOLOUR,CHLOR_A,GSM,M_202209,M,STACKED_STATS,mg m^-3,1668540347,1670364661,NES_EPU_NOESTUARIES,GOM,2974,0,,,,,,
